cod;codPostal;nomCalle
14382;08005;ALABA, D'   (Impares del 1 al 73)  (Pares del 2 al 82)
14383;08005;AMISTAT
14384;08005;AMSTERDAM, D'
14385;08005;ANGELES, DE LOS
14386;08005;ANTIC DE VALENCIA,Cami (Impares del 1 al 105)  (Pares del 2 al 102)
14387;08005;ANTIGA DE MATARO,Carretera
14388;08005;ANVERS, D'
14389;08005;ARENAL DE LLEVANT
14390;08005;ARQUITECTE SERT
14391;08005;AVILA   (Impares del 1 al 93)  (Pares del 2 al 90)
14392;08005;AYMA,Passatge
14393;08005;BAC DE RODA, DE,Espigo (Impares del 1 al final)  (Pares del 2 al final)
14394;08005;BAC DE RODA, DE   (Impares del 1 al 119)
14395;08005;BADAJOZ   (Impares del 1 al 95)  (Pares del 2 al 94)
14396;08005;BATISTA
14397;08005;BILBAO   (Impares del 1 al 123)  (Pares del 2 al 106)
14398;08005;BISBE JOSEP CLIMENT
14399;08005;BOGATELL, DEL,Platja
14400;08005;BOGATELL, DEL,Avinguda
14401;08005;BOGATELL, DEL,Espigo
14402;08005;BORI,Passatge
14403;08005;BORRELL,Passatge
14404;08005;BOSCH I LABRUS,Passatge
14405;08005;CALVELL,Passeig
14406;08005;CAMINAL,Passatge
14407;08005;CAMPIONS,Plaça
14408;08005;CAN FELIPA, DE,Plaça
14409;08005;CANTI,Passatge
14410;08005;CARLES I, DE,Parc
14411;08005;CARLOTA DE MENA,Passatge
14412;08005;CARMEN AMAYA
14413;08005;CASAMITJANA,Passatge
14414;08005;CASCADES, DE LES,Parc (Impares del 1 al final)  (Pares del 2 al final)
14415;08005;CASTANYS
14416;08005;CEMENTIRI VELL, DE RERA EL,Passatge
14417;08005;CIUTADANS,Passatge
14418;08005;CIUTAT DE GRANADA   (Impares del 1 al 83)  (Pares del 2 al 90)
14419;08005;COLOMER,Passatge
14420;08005;CRISTOBAL DE MOURA, DE   (Impares del 1 al 19)  (Pares del 2 al 22)
14421;08005;DEGOLLADA
14422;08005;DIAGONAL,Avinguda (Impares del 101 al 131)  (Pares del 116 al 120)
14423;08005;DOCTOR TRUETA, DE
14424;08005;EBRE
14425;08005;ESPORTIU DE LA MAR BELLA,Parc
14426;08005;ESPRONCEDA   (Impares del 1 al 145)  (Pares del 2 al 142)
14427;08005;ESTOCOLM, D'
14428;08005;FERNANDO POO
14429;08005;FERRER I VIDAL,Passatge
14430;08005;FERROCARRIL, DEL
14431;08005;FREDERIC MOMPOU, DE
14432;08005;GALCERAN MARQUET
14433;08005;GARCIA I FARIA,Passeig
14434;08005;GENERAL BASSOLS,Passatge
14435;08005;GUILLEM DE LLURIA
14436;08005;HELSINKI, D'
14437;08005;ICARIA,Avenida
14438;08005;IGLESIAS, D',Passatge
14439;08005;JARDINS D'ATLANTA
14440;08005;JARDINS DE MERCE PLANTADA
14441;08005;JARDINS JOSEP TRUETA
14442;08005;JAUME VICENS I VIVES, DE
14443;08005;JOAN D'AUSTRIA   (Impares del 1 al 69)  (Pares del 2 al 80)
14444;08005;JOAN MIRO, DE   (Impares del 1 al final)  (Pares del 2 al final)
14445;08005;JOAN OLIVER, DE
14446;08005;JOAQUIM PUJOL,Passatge
14447;08005;JONCAR
14448;08005;JONQUERA, LA
14449;08005;JULIO GONZALEZ,Plaça
14450;08005;LABERINT
14451;08005;LLACUNA, DE LA,Passatge (Impares del 1 al final)  (Pares del 2 al final)
14452;08005;LLACUNA, DE LA   (Impares del 1 al 85)  (Pares del 2 al 86)
14453;08005;LLATZERET
14454;08005;LLULL   (Impares del 1 al 273)  (Pares del 2 al 284)
14455;08005;LOPE DE VEGA   (Impares del 1 al 149)  (Pares del 2 al 160)
14456;08005;MAR BELLA, DE LA,Platja
14457;08005;MAR BELLA, DE LA,Espigo
14458;08005;MARIA AGUILO
14459;08005;MARINA, DE LA   (Impares del 1 al 79)  (Pares del 2 al 78)
14460;08005;MARITIM DE LA MAR BELLA,Passeig
14461;08005;MARITIM DE NOVA ICARIA,Passeig
14462;08005;MARITIM DEL BOGATELL,Passeig
14463;08005;MARITIM DEL PORT OLIMPIC,Passeig
14464;08005;MAS DE RODA,Passatge
14465;08005;MASOLIVER,Passatge
14466;08005;MASSAGUER,Passatge
14467;08005;MELBOURNE, DE
14468;08005;MOLL DE GREGAL
14469;08005;MOLL DE LA MARINA
14470;08005;MOLL DE MESTRAL
14471;08005;MOLL DE XALOC
14472;08005;MONTOYA,Passatge
14473;08005;MONTSERRAT, DE,Passatge (Impares del 1 al final)  (Pares del 2 al final)
14474;08005;MOSCOU, DE
14475;08005;MUNIC, DE
14476;08005;NOVA ICARIA, DE LA,Platja
14477;08005;ODO PINOS
14478;08005;OLIVE I MARISTANY,Passatge
14479;08005;OLIVE, D',Passatge
14480;08005;ORIOL, D',Passatge (Impares del 1 al final)  (Pares del 2 al final)
14481;08005;PALLARS   (Impares del 149 al 341)  (Pares del 140 al 328)
14482;08005;PAMPLONA   (Impares del 1 al 73)  (Pares del 2 al 76)
14483;08005;PERE IV   (Pares del 2 al 338)
14484;08005;PERE RIPOLL,Passatge
14485;08005;PERELLO
14486;08005;PIQUER, DE,Passatge (Impares del 1 al final)  (Pares del 2 al final)
14487;08005;POBLENOU, DEL,Parc (Impares del 1 al final)  (Pares del 2 al final)
14488;08005;POBLENOU, DEL,Rambla (Impares del 1 al 113)  (Pares del 2 al 120)
14489;08005;POBLENOU, ESCULLERA DEL
14490;08005;PONS I SUBIRA
14491;08005;PONS, DELS,Parc
14492;08005;PORT ILIMPIC, DEL,Parc
14493;08005;PRIM, DE,Plaça (Impares del 1 al final)  (Pares del 2 al final)
14494;08005;PUJADES, DE,Carrer (Impares del 39 al 287)  (Pares del 2 al 290)
14495;08005;RAFAEL CAMPALANS
14496;08005;RAMON TRIAS FARGAS
14497;08005;RAMON TURRO   (Impares del 1 al 285)  (Pares del 2 al 292)
14498;08005;RECARED
14499;08005;ROC BORONAT, DE   (Impares del 1 al 95)  (Pares del 2 al 92)
14500;08005;ROSA SENSAT
14501;08005;ROVIRA,Passatge
14502;08005;SAINT LOUIS, DE
14503;08005;SALADRIGAS,Passatge
14504;08005;SALVADOR ESPRIU, DE
14505;08005;SANT BERNAT CALBO,Plaça
14506;08005;SANT FRANCESC, DE   (Impares del 1 al final)  (Pares del 2 al final)
14507;08005;SANT SIMO
14508;08005;SARDENYA   (Impares del 1 al 55)  (Pares del 2 al 84)
14509;08005;SERTORI
14510;08005;SEUL, DE
14511;08005;TAULAT,Passeig (Impares del 149 al 219)  (Pares del 90 al 156)
14512;08005;TAULAT, DEL,Carrer
14513;08005;TIRANT LO BLANC, DE,Plaça
14514;08005;TOPETE
14515;08005;TORTELLA
14516;08005;TRULLAS,Passatge
14517;08005;UNIO,Plaça (Impares del 1 al final)  (Pares del 2 al final)
14518;08005;VALLMITJANA
14519;08005;VENERO
14520;08005;VIDAL I DE VALENCIANO
14521;08005;VILLENA
14522;08005;VINYASSA,Passatge
14523;08005;VOLUNTARIS,Plaça
14524;08005;WELLINGTON   (Impares del 1 al 1)  (Pares del 2 al 70)
14525;08005;ZAMORA   (Impares del 1 al 69)  (Pares del 2 al 64)
14526;08006;ALFONS XII, D'
14527;08006;ARCADIA,Passatge
14528;08006;ARIBAU   (Pares del 212 al final)
14529;08006;ATENES
14530;08006;AUGUSTA,Via (Impares del 1 al 131)  (Pares del 2 al 168)
14531;08006;AVENIR   (Impares del 1 al 21)  (Pares del 2 al 18)
14532;08006;BALMES   (Impares del 169 al 369)  (Pares del 170 al 368)
14533;08006;BERLINES   (Impares del 1 al 7)  (Pares del 2 al 10)
14534;08006;BERNA   (Impares del 1 al 9)  (Pares del 2 al 12)
14535;08006;BOSCH
14536;08006;BOSTON,Plaça
14537;08006;BRUSI
14538;08006;CAMPS I FABRES
14539;08006;CARDONA,Plaça (Impares del 1 al final)  (Pares del 2 al final)
14540;08006;COMTE DE SALVATIERRA
14541;08006;COPERNIC   (Impares del 51 al final)  (Pares del 56 al final)
14542;08006;CORINT
14543;08006;DENIA
14544;08006;DESCARTES   (Impares del 1 al 13)  (Pares del 2 al 16)
14545;08006;DIAGONAL,Avinguda (Pares del 446 al 548)
14546;08006;DOCTOR RIZAL
14547;08006;FERRAN VALLS I TABERNER
14548;08006;FRANCOLI
14549;08006;GAL.LA PLACIDIA, DE,Plaça
14550;08006;GENERAL MITRE, DEL,Ronda (Pares del 130 al final)
14551;08006;GLEVA, LA
14552;08006;GRACIA, DE,Travessera (Impares del 51 al 105)  (Pares del 54 al 96)
14553;08006;GRANADA DEL PENEDES, LA
14554;08006;GUADALAJARA
14555;08006;GUALBES
14556;08006;GUILLEM TELL
14557;08006;HERCEGOVINA, D',Passatge (Impares del 1 al final)  (Pares del 2 al final)
14558;08006;HERCEGOVINA, D'   (Impares del 13 al final)  (Pares del 12 al final)
14559;08006;JULES VERNE
14560;08006;JULIAN ROMEA
14561;08006;LAFORJA   (Impares del 1 al 47)  (Pares del 2 al 72)
14562;08006;LINCOLN
14563;08006;LUIS ANTUNEZ
14564;08006;MADRAZO   (Impares del 9 al 101)  (Pares del 4 al 76)
14565;08006;MANUEL ANGELON
14566;08006;MAÑE I FLAQUER,Plaça (Impares del 1 al final)  (Pares del 2 al final)
14567;08006;MARC AURELI
14568;08006;MARE DE DEU DE LA GRACIA
14569;08006;MARIA CUBI   (Impares del 1 al 93)  (Pares del 2 al 86)
14570;08006;MATILDE DIEZ
14571;08006;MINERVA
14572;08006;MOIA
14573;08006;MOLINA,Plaça
14574;08006;MOLINE
14575;08006;MONTECASSINO
14576;08006;MONTEROLS, DE,Parc
14577;08006;MONT-ROIG
14578;08006;MOSSEN XIRO
14579;08006;MULET,Passatge
14580;08006;MUNTANER   (Pares del 360 al 486)
14581;08006;NARCIS OLLER,Plaça
14582;08006;NEPTU   (Impares del 1 al final)  (Pares del 2 al final)
14583;08006;OLIANA
14584;08006;PADUA   (Impares del 73 al final)  (Pares del 56 al final)
14585;08006;PLATO   (Impares del 13 al final)  (Pares del 18 al final)
14586;08006;POU DE LA RIERA, DEL
14587;08006;PUIG-REIG
14588;08006;PUTGET   (Impares del 1 al 15)  (Pares del 2 al 20)
14589;08006;REGAS
14590;08006;RIERA DE SANT MIQUEL, DE LA
14591;08006;RIOS ROSAS
14592;08006;SANT ELIES
14593;08006;SANT EUSEBI
14594;08006;SANT FELIP,Passatge
14595;08006;SANT GUILLEM
14596;08006;SANT HERMENEGILD
14597;08006;SANT JOAQUIM,Plaça (Impares del 1 al final)  (Pares del 2 al final)
14598;08006;SANT MAGI
14599;08006;SANT MIQUEL, DE,Placeta (Impares del 1 al final)  (Pares del 2 al final)
14600;08006;SANTA PERONELLA
14601;08006;SANTJOANISTES
14602;08006;SARAGOSSA   (Impares del 1 al 153)  (Pares del 2 al 128)
14603;08006;SENECA
14604;08006;SEPTIMANIA
14605;08006;TAVERN   (Impares del 13 al final)  (Pares del 42 al final)
14606;08006;TORRE,Plaça
14607;08006;TORRE
14608;08006;TURO DE MONTEROLS
14609;08006;TUSET
14610;08006;VALLIRANA   (Impares del 1 al 83)  (Pares del 2 al 84)
14611;08006;VIC
14612;08007;ARAGO   (Impares del 213 al 279)  (Pares del 226 al 284)
14613;08007;BALMES   (Impares del 3 al 79)  (Pares del 2 al 80)
14614;08007;BERGARA   (Impares del 1 al 0)
14615;08007;CATALUNYA, DE,Plaça (Pares del 8 al 8)
14616;08007;CATALUNYA, DE,Rambla (Impares del 1 al 79)  (Pares del 2 al 74)
14617;08007;CONSELL DE CENT, DEL   (Impares del 291 al 359)  (Pares del 270 al 324)
14618;08007;CORTS CATALANES, DE LES,Gran via (Impares del 585 al 619)  (Pares del 592 al 646)
14619;08007;DIPUTACIO   (Impares del 229 al 283)  (Pares del 226 al 268)
14620;08007;DOCTOR LETAMENDI, DEL,Plaça (Impares del 13 al final)  (Pares del 14 al final)
14621;08007;DOCTOR LETAMENDI, DEL,Plaça (Impares del 1 al 9)  (Pares del 2 al 10)
14622;08007;DOMINGO, DE,Passatge
14623;08007;ENRIC GRANADOS   (Impares del 1 al 39)  (Pares del 2 al 24)
14624;08007;GRACIA, DE,Passeig (Impares del 1 al 61)  (Pares del 2 al 72)
14625;08007;JARDINS DE LA REINA VICTORIA
14626;08007;UNIVERSITAT, DE LA,Plaça
14627;08007;UNIVERSITAT, DE LA,Ronda
14628;08007;VALENCIA   (Impares del 201 al 267)  (Pares del 224 al 290)
14629;08008;BALMES   (Impares del 81 al 167)  (Pares del 82 al 170)
14630;08008;CAMPS ELISIS,Passatge
14631;08008;CATALUNYA, DE,Rambla (Impares del 81 al final)  (Pares del 76 al final)
14632;08008;CONCEPCIO, DE LA,Passatge
14633;08008;CORSEGA   (Impares del 261 al 321)  (Pares del 246 al 310)
14634;08008;DIAGONAL,Avinguda (Impares del 371 al 421)
14635;08008;ENRIC GRANADOS   (Impares del 41 al final)  (Pares del 26 al final)
14636;08008;GRACIA, DE,Passeig (Impares del 63 al final)  (Pares del 74 al final)
14637;08008;JARDINS DE SALVADOR ESPRIU
14638;08008;JOAN CARLES I, DE,Plaça
14639;08008;MALLORCA   (Impares del 211 al 275)  (Pares del 208 al 266)
14640;08008;MERCADER, DE,Passatge
14641;08008;PARIS, DE   (Impares del 205 al final)  (Pares del 198 al final)
14642;08008;PROVENÇA   (Impares del 195 al 273)  (Pares del 234 al 304)
14643;08008;ROSSELLO   (Impares del 201 al 281)  (Pares del 180 al 250)
14644;08009;ARAGO   (Impares del 281 al 371)  (Pares del 284 al 386)
14645;08009;BAILEN   (Impares del 49 al 127)  (Pares del 50 al 134)
14646;08009;BRUC   (Impares del 49 al 117)  (Pares del 54 al 124)
14647;08009;CONSELL DE CENT, DEL   (Impares del 361 al 439)  (Pares del 326 al 418)
14648;08009;DIAGONAL,Avinguda (Impares del 313 al 331)
14649;08009;DIPUTACIO   (Impares del 285 al 369)  (Pares del 270 al 344)
14650;08009;ESCOLES, DE LES,Passatge (Impares del 1 al final)  (Pares del 2 al final)
14651;08009;GIRONA   (Impares del 47 al 123)  (Pares del 46 al 124)
14652;08009;MENDEZ VIGO,Passatge
14653;08009;MERCAT, DEL,Passatge (Impares del 1 al final)  (Pares del 2 al final)
14654;08009;PAU CLARIS, DE   (Impares del 95 al 155)  (Pares del 100 al 160)
14655;08009;PERMANYER,Passatge
14656;08009;PLA,Passatge
14657;08009;RECTOR OLIVERAS,Passatge
14658;08009;RECTOR OLIVERAS, DEL,Jardins
14659;08009;ROGER DE LLURIA   (Impares del 27 al 97)  (Pares del 36 al 98)
14660;08009;SANT JOAN,Passeig (Impares del 39 al 99)  (Pares del 52 al 100)
14661;08009;SOFIA BARAT, DE,Jardins
14662;08009;TASSO,Passatge
14663;08009;TETUAN,Plaça (Impares del 13 al 0)  (Pares del 12 al 0)
14664;08009;TETUAN,Plaça (Impares del 21 al 23)  (Pares del 22 al 0)
14665;08009;VALENCIA   (Impares del 269 al 371)  (Pares del 292 al 370)
14666;08010;ALI BEI, D'   (Impares del 1 al 43)  (Pares del 2 al 24)
14667;08010;AUSIAS MARC   (Impares del 1 al 69)  (Pares del 2 al 64)
14668;08010;BAILEN   (Impares del 1 al 47)  (Pares del 2 al 48)
14669;08010;BRUC   (Impares del 1 al 47)  (Pares del 2 al 52)
14670;08010;CASP   (Impares del 1 al 73)  (Pares del 2 al 110)
14671;08010;CORTS CATALANES, DE LES,Gran via (Impares del 621 al 667)  (Pares del 648 al 708)
14672;08010;DOCTOR ROBERT, DEL,Jardins
14673;08010;FONTANELLA   (Impares del 5 al final)  (Pares del 6 al final)
14674;08010;GIRONA   (Impares del 1 al 45)  (Pares del 2 al 44)
14675;08010;LAIETANA,Via (Pares del 66 al final)
14676;08010;LLUIS COMPANYS,Passeig (Impares del 23 al final)
14677;08010;MENDEZ NUÑEZ   (Impares del 17 al final)  (Pares del 16 al final)
14678;08010;PAU CLARIS, DE   (Impares del 1 al 93)  (Pares del 2 al 98)
14679;08010;ROGER DE LLURIA   (Impares del 1 al 25)  (Pares del 2 al 34)
14680;08010;SANT JOAN,Passeig (Impares del 1 al 37)  (Pares del 2 al 50)
14681;08010;SANT PERE, DE,Ronda (Impares del 1 al final)  (Pares del 2 al final)
14682;08010;SERT (LLETRAS Y EL Nº 2),Passatge
14683;08010;TETUAN,Plaça (Impares del 1 al 11)  (Pares del 2 al 10)
14684;08010;TETUAN,Plaça (Impares del 37 al final)  (Pares del 36 al final)
14685;08010;TETUAN,Plaça (Impares del 25 al 33)  (Pares del 24 al 34)
14686;08010;TETUAN,Plaça (Impares del 15 al 19)  (Pares del 14 al 20)
14687;08010;TRAFALGAR
14688;08010;URQUINAONA,Plaça
14689;08011;ARAGO,Passatge (Impares del 1 al final)  (Pares del 2 al final)
14690;08011;ARAGO   (Impares del 147 al 211)  (Pares del 124 al 224)
14691;08011;ARIBAU   (Impares del 1 al 67)  (Pares del 2 al 72)
14692;08011;CASANOVA, DE   (Impares del 1 al 103)  (Pares del 2 al 108)
14693;08011;COMTE D'URGELL   (Impares del 1 al 123)  (Pares del 2 al 148)
14694;08011;CONSELL DE CENT, DEL   (Impares del 189 al 289)  (Pares del 188 al 268)
14695;08011;CORTS CATALANES, DE LES,Gran via (Impares del 523 al 583)  (Pares del 522 al 590)
14696;08011;DIPUTACIO   (Impares del 135 al 227)  (Pares del 148 al 224)
14697;08011;DOCTOR LETAMENDI, DEL,Plaça (Impares del 11 al 11)  (Pares del 12 al 12)
14698;08011;FLORIDABLANCA   (Impares del 103 al final)  (Pares del 120 al final)
14699;08011;GALL,Plaça
14700;08011;GOYA,Plaça (Impares del 1 al final)  (Pares del 2 al final)
14701;08011;JARDINS DE CESAR MARTINELL
14702;08011;MUNTANER   (Impares del 1 al 83)  (Pares del 2 al 92)
14703;08011;ROMA,Avinguda (Impares del 113 al final)  (Pares del 132 al final)
14704;08011;SANT ANTONI, DE,Ronda (Impares del 1 al final)
14705;08011;SEPULVEDA   (Impares del 127 al final)  (Pares del 140 al final)
14706;08011;TAMARIT   (Impares del 181 al final)  (Pares del 156 al final)
14707;08011;VALENCIA   (Impares del 101 al 199)  (Pares del 138 al 222)
14708;08011;VALERI SERRA,Passatge
14709;08011;VILLARROEL   (Impares del 1 al 129)  (Pares del 2 al 132)
14710;08012;ABDO TERRADAS
14711;08012;ALBA
14712;08012;ALBACETE
14713;08012;ANGEL,Pas (Impares del 1 al final)  (Pares del 2 al final)
14714;08012;ANGEL   (Impares del 1 al final)  (Pares del 2 al final)
14715;08012;ANNA FRANK,Plaça
14716;08012;APEL.LES FENOSA, D'
14717;08012;ASTURIES   (Impares del 1 al 81)  (Pares del 2 al 60)
14718;08012;AULESTIA I PIJOAN
14719;08012;BADIA
14720;08012;BANYOLES
14721;08012;BELLVER
14722;08012;BENET MERCADE
14723;08012;BERGA
14724;08012;BETLEM
14725;08012;BIADA
14726;08012;BONAVISTA   (Impares del 1 al final)  (Pares del 2 al final)
14727;08012;BRETON DE LOS HERREROS
14728;08012;BRUNIQUER   (Impares del 1 al 27)  (Pares del 2 al 30)
14729;08012;CAMPRODON
14730;08012;CANO
14731;08012;CAROLINES, DE LES,Carrero
14732;08012;CAROLINES, DE LES
14733;08012;CIGNE
14734;08012;CIUDAD REAL
14735;08012;DIAMANT,Plaça
14736;08012;DILUVI
14737;08012;DOMENECH
14738;08012;ENCARNACIO, DE L'   (Impares del 1 al 35)  (Pares del 2 al 36)
14739;08012;ESPARREGUERA
14740;08012;FERRER DE BLANES
14741;08012;FRANCISCO GINER
14742;08012;FRATERNITAT
14743;08012;FRIGOLA,Passatge
14744;08012;GATO PEREZ, DE,Plaça
14745;08012;GOYA   (Impares del 1 al final)  (Pares del 2 al final)
14746;08012;GRACIA, DE,Travessera (Impares del 107 al 237)  (Pares del 98 al 212)
14747;08012;GRACIA, DE   (Impares del 1 al final)  (Pares del 2 al final)
14748;08012;GRAN DE GRACIA
14749;08012;GUILLERIES
14750;08012;IGUALADA
14751;08012;JAEN
14752;08012;JESUS
14753;08012;JOAN BLANQUES   (Impares del 1 al 53)  (Pares del 2 al 52)
14754;08012;JOHN LENNON,Plaça
14755;08012;LEOPOLDO ALAS
14756;08012;LLIBERTAT
14757;08012;LLIBERTAT,Plaça
14758;08012;LLUIS VIVES
14759;08012;MADRAZO   (Impares del 1 al 7)  (Pares del 2 al 2)
14760;08012;MARE DE DEU DELS DESEMPARATS, DE LA
14761;08012;MARIA
14762;08012;MARIANA PINEDA
14763;08012;MARTINEZ DE LA ROSA
14764;08012;MASPONS
14765;08012;MATEU
14766;08012;MATILDE
14767;08012;MAURICI SERRAHIMA
14768;08012;MILA I FONTANALS
14769;08012;MILTON
14770;08012;MONISTROL
14771;08012;MONTMANY
14772;08012;MONTSENY, DEL
14773;08012;MOZART
14774;08012;NIL FABRA, DE
14775;08012;OR, L'
14776;08012;ORENETA
14777;08012;PENEDES
14778;08012;PERE SERAFI
14779;08012;PEREZ GALDOS
14780;08012;PERILL
14781;08012;PERLA
14782;08012;PLA DE NICOLAS SALMERON
14783;08012;PLANETA
14784;08012;POBLE ROMANI,Plaça
14785;08012;PRAT,Rambla (Impares del 1 al final)  (Pares del 2 al final)
14786;08012;PRINCEP D'ASTURIES,Avinguda
14787;08012;PROFETA
14788;08012;PROGRES
14789;08012;PUIGMARTI
14790;08012;QUEVEDO
14791;08012;RAMIS
14792;08012;RAMON Y CAJAL   (Impares del 1 al 79)  (Pares del 2 al 110)
14793;08012;RASPALL,Plaça
14794;08012;REVOLUCIO DE SETEMBRE DE 1868,Plaça
14795;08012;RIUS I TAULET, DE,Plaça (Impares del 1 al final)  (Pares del 2 al final)
14796;08012;ROBI   (Impares del 1 al 13)  (Pares del 2 al 14)
14797;08012;ROMUL BOSCH,Passatge
14798;08012;ROS DE OLANO
14799;08012;SAMSO
14800;08012;SANT AGUSTI   (Impares del 1 al final)  (Pares del 2 al final)
14801;08012;SANT ANTONI,Travessia (Impares del 1 al final)  (Pares del 2 al final)
14802;08012;SANT CRISTOFOL   (Impares del 1 al final)  (Pares del 2 al final)
14803;08012;SANT DOMENEC
14804;08012;SANT GABRIEL
14805;08012;SANT JOAQUIM   (Impares del 1 al final)  (Pares del 2 al final)
14806;08012;SANT LLUIS   (Impares del 1 al 45)  (Pares del 2 al 38)
14807;08012;SANT MARC
14808;08012;SANT PERE MARTIR, DE   (Impares del 1 al final)  (Pares del 2 al final)
14809;08012;SANT SALVADOR   (Impares del 1 al 37)  (Pares del 2 al 28)
14810;08012;SANTA AGATA
14811;08012;SANTA CLOTILDE
14812;08012;SANTA EUGENIA
14813;08012;SANTA EULALIA, DE   (Impares del 1 al final)  (Pares del 2 al final)
14814;08012;SANTA MAGDALENA
14815;08012;SANTA PERPETUA
14816;08012;SANTA ROSA
14817;08012;SANTA TECLA
14818;08012;SANTA TERESA   (Impares del 1 al final)  (Pares del 2 al final)
14819;08012;SIRACUSA
14820;08012;SOL, DEL
14821;08012;SOL, DEL,Plaça
14822;08012;TAGAMANENT
14823;08012;TEROL
14824;08012;TERRASSA
14825;08012;TOPAZI
14826;08012;TORDERA
14827;08012;TORRENT DE L'OLLA, DEL
14828;08012;TORRENT D'EN VIDALET, DEL   (Impares del 1 al 47)  (Pares del 2 al 74)
14829;08012;TORRES   (Impares del 1 al final)  (Pares del 2 al final)
14830;08012;TORRIJOS
14831;08012;TRILLA
14832;08012;TRILLA,Plaça
14833;08012;VALLFOGONA
14834;08012;VENUS
14835;08012;VERDI   (Impares del 1 al 195)  (Pares del 2 al 174)
14836;08012;VIRTUT
14837;08012;XIQUETS DE VALLS
14838;08013;ALI BEI, D'   (Impares del 45 al final)  (Pares del 26 al final)
14839;08013;ANTIGA D'HORTA,Carretera
14840;08013;ARAGO   (Impares del 373 al 525)  (Pares del 388 al 538)
14841;08013;ARTS, LES,Plaça
14842;08013;AUSIAS MARC   (Impares del 71 al final)  (Pares del 66 al final)
14843;08013;BOCABELLA,Passatge
14844;08013;BOFILL,Passatge
14845;08013;CARTAGENA   (Impares del 1 al 239)  (Pares del 2 al 242)
14846;08013;CASP   (Impares del 75 al final)  (Pares del 112 al final)
14847;08013;CASTILLEJOS, LOS   (Impares del 1 al 269)  (Pares del 2 al 266)
14848;08013;CENTELLES,Passatge
14849;08013;COLL DEL PORTELL,Passatge (Impares del 1 al final)  (Pares del 2 al final)
14850;08013;CONSELL DE CENT, DEL   (Impares del 441 al 595)  (Pares del 420 al 586)
14851;08013;CORTS CATALANES, DE LES,Gran via (Impares del 669 al 821)  (Pares del 710 al 846)
14852;08013;DIAGONAL,Avinguda (Impares del 221 al 311)  (Pares del 282 al 366)
14853;08013;DIPUTACIO   (Impares del 371 al final)  (Pares del 346 al final)
14854;08013;DOS DE MAIG   (Impares del 1 al 265)  (Pares del 2 al 254)
14855;08013;ENAMORATS, DELS   (Impares del 1 al 95)  (Pares del 2 al 84)
14856;08013;FONT, DE,Passatge
14857;08013;FORT PIENC, DEL,Parc
14858;08013;GAIOLA,Passatge
14859;08013;GAUDI, DE,Plaça (Impares del 1 al final)  (Pares del 2 al final)
14860;08013;GLORIES CATALANES, DE LES,Plaça (Impares del 1 al 17)  (Pares del 2 al 18)
14861;08013;HISPANITAT,Plaça
14862;08013;JANDINS DE CLOTILDE CERDA
14863;08013;JARDINS DE MANUEL DE PEDROLO
14864;08013;JARDINS DEL BOSQUET DELS ENCANTS
14865;08013;JOAN CASAS,Passatge
14866;08013;LEPANT   (Impares del 1 al 281)  (Pares del 2 al 290)
14867;08013;MAIOL,Passatge
14868;08013;MALLORCA   (Impares del 347 al 503)  (Pares del 342 al 518)
14869;08013;MARINA, DE LA   (Impares del 117 al 253)  (Pares del 120 al 280)
14870;08013;NAPOLS   (Impares del 83 al 249)  (Pares del 82 al 254)
14871;08013;PABLO NERUDA,Plaça
14872;08013;PADILLA   (Impares del 1 al 263)  (Pares del 2 al 250)
14873;08013;PAGES,Passatge
14874;08013;RIBES   (Impares del 1 al final)  (Pares del 2 al final)
14875;08013;ROGER DE FLOR, DE   (Impares del 39 al 195)  (Pares del 58 al 222)
14876;08013;SAGRADA FAMILIA,Plaça (Impares del 1 al 7)  (Pares del 2 al 6)
14877;08013;SAGRADA FAMILIA,Plaça (Impares del 17 al final)  (Pares del 18 al final)
14878;08013;SARDENYA   (Impares del 135 al 299)  (Pares del 160 al 318)
14879;08013;SICILIA   (Impares del 1 al 241)  (Pares del 2 al 316)
